time,Downwelling Shortwave Irradiance (W m-2)
2017-08-21 22:04:21.241999872,540.1
2017-08-21 22:04:54.817999872,514.6
2017-08-21 22:05:59.069999616,533.3
2017-08-21 22:07:03.359999488,561.9
2017-08-21 22:08:08.355999744,515.8
2017-08-21 22:09:12.652999680,504.9
2017-08-21 22:10:16.921999872,532.0
2017-08-21 22:11:21.736999936,536.6
2017-08-21 22:11:53.992999936,509.1
2017-08-21 22:12:58.296999936,524.0
2017-08-21 22:14:02.925000192,531.8
2017-08-21 22:15:07.161000448,489.8
2017-08-21 22:16:11.388000256,501.7
2017-08-21 22:17:16.414000128,537.2
2017-08-21 22:18:20.672000000,491.9
2017-08-21 22:18:53.989999616,506.3
2017-08-21 22:19:59.008999936,494.6
2017-08-21 22:21:03.688999936,529.8
2017-08-21 22:22:07.927000064,547.2
2017-08-21 22:23:12.464000000,512.7
2017-08-21 22:24:16.769999872,502.2
2017-08-21 22:25:21.056999936,488.6
2017-08-21 22:25:53.985999872,481.9
2017-08-21 22:26:58.225999872,497.4
2017-08-21 22:28:02.562999808,477.3
2017-08-21 22:29:07.050000384,482.3
2017-08-21 22:30:11.277000192,508.7
2017-08-21 22:31:15.904999936,462.6
2017-08-21 22:32:20.351000064,482.0
2017-08-21 22:32:53.974000128,471.8
2017-08-21 22:33:58.250999808,479.8
2017-08-21 22:35:02.507999744,508.0
2017-08-21 22:36:07.373000192,510.4
2017-08-21 22:37:13.224999936,545.4
2017-08-21 22:38:17.668999680,603.0
2017-08-21 22:39:21.906000384,604.8
2017-08-21 22:39:54.069000192,565.0
2017-08-21 22:40:58.591000064,537.6
2017-08-21 22:42:03.142000128,553.9
2017-08-21 22:43:07.732000256,555.6
2017-08-21 22:44:11.958000128,543.5
2017-08-21 22:45:16.949999616,585.2
2017-08-21 22:46:21.539999744,598.9
2017-08-21 22:46:53.974000128,561.4
2017-08-21 22:47:58.631000064,588.4
2017-08-21 22:49:02.857999872,591.2
2017-08-21 22:50:07.961999872,612.4
2017-08-21 22:51:12.600999936,576.2
2017-08-21 22:52:16.848999936,579.1
2017-08-21 22:53:21.765000192,625.9
2017-08-21 22:53:53.960999936,683.1
2017-08-21 22:54:58.234999808,693.8
2017-08-21 22:56:02.592000000,698.1
2017-08-21 22:57:06.859999744,682.4
2017-08-21 22:58:11.404000256,681.4
2017-08-21 22:59:15.843999744,680.3
2017-08-21 23:00:20.510000128,675.9
2017-08-21 23:00:53.973000192,667.3
2017-08-21 23:01:58.690999808,664.6
2017-08-21 23:03:02.918000128,675.0
2017-08-21 23:04:07.599000064,664.1
2017-08-21 23:05:12.210999808,662.5
2017-08-21 23:06:16.668000256,673.5
2017-08-21 23:07:20.906000384,649.1
2017-08-21 23:07:53.949999616,645.9
2017-08-21 23:08:58.184999936,659.8
2017-08-21 23:10:02.472000000,653.8
2017-08-21 23:11:06.765000192,646.8
2017-08-21 23:12:11.126000128,650.3
2017-08-21 23:13:16.000999936,637.9
2017-08-21 23:14:20.739999744,647.0
2017-08-21 23:14:54.984000000,644.6
2017-08-21 23:15:59.260000256,638.2
2017-08-21 23:17:03.496000512,619.6
2017-08-21 23:18:07.784000000,630.1
2017-08-21 23:19:12.109000192,637.3
2017-08-21 23:20:16.527000064,623.7
2017-08-21 23:21:20.826000384,623.3
2017-08-21 23:21:53.940000256,602.2
2017-08-21 23:22:58.534000128,620.9
2017-08-21 23:24:02.763999744,613.1
2017-08-21 23:25:07.458000384,615.0
2017-08-21 23:26:11.687000064,615.9
2017-08-21 23:27:15.921999872,600.1
2017-08-21 23:28:20.439000064,593.1
2017-08-21 23:28:53.937999872,607.1
2017-08-21 23:29:58.499000320,591.9
2017-08-21 23:31:02.867000320,592.6
2017-08-21 23:32:07.482999808,601.5
2017-08-21 23:33:11.775000064,589.2
2017-08-21 23:34:16.336999936,586.3
2017-08-21 23:35:20.574000128,580.8
2017-08-21 23:35:53.935000064,565.9
2017-08-21 23:36:55.850999808,589.2
2017-08-21 23:38:00.504999936,573.2
2017-08-21 23:39:04.739999744,567.3
2017-08-21 23:40:09.685999616,566.6
2017-08-21 23:41:14.444000256,569.5
2017-08-21 23:42:18.680000512,553.0
2017-08-21 23:43:22.907000320,551.8
2017-08-21 23:43:55.349000192,553.9
2017-08-21 23:44:59.585999872,554.1
2017-08-21 23:46:03.902000128,550.6
2017-08-21 23:47:08.129999872,532.1
2017-08-21 23:48:12.466999808,535.8
2017-08-21 23:49:16.704000000,542.2
2017-08-21 23:50:20.932000256,548.8
2017-08-21 23:50:53.928000000,547.0
2017-08-21 23:51:58.480999936,539.2
2017-08-21 23:53:02.819999744,538.5
2017-08-21 23:54:07.404999680,526.0
2017-08-21 23:55:11.701999616,515.0
2017-08-21 23:56:15.944000000,518.6
2017-08-21 23:57:20.446000128,510.7
2017-08-21 23:57:53.915999744,521.4
2017-08-21 23:58:58.260999680,514.6
2017-08-22 00:00:02.713000448,510.3
2017-08-22 00:01:06.965000192,506.9
2017-08-22 00:02:11.286000128,509.6
2017-08-22 00:03:15.513999872,502.6
2017-08-22 00:04:19.852999680,495.1
2017-08-22 00:04:54.732000256,490.3
2017-08-22 00:05:55.871999488,490.4
2017-08-22 00:07:00.528000000,494.1
2017-08-22 00:08:04.800999936,479.3
2017-08-22 00:09:09.302000128,487.3
2017-08-22 00:10:13.639000064,493.7
2017-08-22 00:11:17.876999680,469.8
2017-08-22 00:12:22.612999680,477.5
2017-08-22 00:12:54.725999616,469.4
2017-08-22 00:13:58.972000256,460.6
2017-08-22 00:15:03.424000000,462.7
2017-08-22 00:16:07.709000192,460.6
2017-08-22 00:17:12.055000064,460.0
2017-08-22 00:18:16.591000064,441.9
2017-08-22 00:19:20.848999936,454.1
2017-08-22 00:19:53.903000064,444.5
2017-08-22 00:20:58.137999872,438.1
2017-08-22 00:22:02.555000320,441.7
2017-08-22 00:23:06.859000320,432.2
2017-08-22 00:24:11.508999680,436.9
2017-08-22 00:25:16.154999808,428.6
2017-08-22 00:26:20.604000256,433.3
2017-08-22 00:26:53.890000384,423.0
2017-08-22 00:27:58.302000128,422.0
2017-08-22 00:29:02.529000448,411.9
2017-08-22 00:30:06.767999488,415.8
2017-08-22 00:31:11.024000000,417.5
2017-08-22 00:32:17.909999616,404.8
2017-08-22 00:33:22.832999936,409.7
2017-08-22 00:33:55.720000512,398.8
2017-08-22 00:35:00.677000192,390.6
2017-08-22 00:36:06.930999808,419.4
2017-08-22 00:37:11.340000256,398.8
2017-08-22 00:38:15.567000064,397.2
2017-08-22 00:39:19.805000192,383.0
2017-08-22 00:39:53.887000064,390.0
2017-08-22 00:40:54.455000064,396.4
2017-08-22 00:41:58.701999616,384.0
2017-08-22 00:43:02.928999936,383.1
2017-08-22 00:44:07.286000128,374.5
2017-08-22 00:45:11.533000192,366.7
2017-08-22 00:46:15.862000128,379.7
2017-08-22 00:47:20.579999744,372.9
2017-08-22 00:47:53.881999872,361.0
2017-08-22 00:48:58.117000192,353.4
2017-08-22 00:50:02.564000256,359.1
2017-08-22 00:51:06.810999808,352.4
2017-08-22 00:52:11.517999616,347.2
2017-08-22 00:53:15.755000320,348.9
2017-08-22 00:54:20.435999744,336.3
2017-08-22 00:54:54.915999744,336.3
2017-08-22 00:55:59.170999808,334.2
2017-08-22 00:57:03.397999616,346.1
2017-08-22 00:58:07.648000000,329.2
2017-08-22 00:59:11.909999616,334.3
2017-08-22 01:00:16.551000064,326.9
2017-08-22 01:01:20.786999808,320.1
2017-08-22 01:01:53.863000064,323.6
2017-08-22 01:02:58.095999488,301.2
2017-08-22 01:04:02.322999808,305.1
2017-08-22 01:05:06.656999936,303.3
2017-08-22 01:06:10.960000000,302.0
2017-08-22 01:07:15.274000384,302.8
2017-08-22 01:08:19.923000320,305.9
2017-08-22 01:08:53.862000128,295.4
2017-08-22 01:09:58.449999872,299.2
2017-08-22 01:11:03.244999680,285.1
2017-08-22 01:12:07.605000192,290.0
2017-08-22 01:13:11.869000192,287.8
2017-08-22 01:14:16.559000064,282.0
2017-08-22 01:15:21.069999616,271.9
2017-08-22 01:15:53.864000512,285.5
2017-08-22 01:16:58.355999744,256.0
2017-08-22 01:18:02.592999936,263.4
2017-08-22 01:19:06.830000128,258.3
2017-08-22 01:20:11.315999744,267.3
2017-08-22 01:21:15.963999744,262.3
2017-08-22 01:22:20.460000256,268.7
2017-08-22 01:22:53.852000256,249.8
2017-08-22 01:23:58.838999552,242.3
2017-08-22 01:25:03.270000128,245.7
2017-08-22 01:26:07.524000256,244.4
2017-08-22 01:27:11.841999872,234.3
2017-08-22 01:28:16.173000192,248.4
2017-08-22 01:29:20.424999936,225.8
2017-08-22 01:29:53.848999936,241.1
2017-08-22 01:30:58.434999808,232.7
2017-08-22 01:32:02.673999872,234.2
2017-08-22 01:33:06.909999616,224.4
2017-08-22 01:34:11.284999680,221.8
2017-08-22 01:35:15.573000192,219.6
2017-08-22 01:36:18.240000000,199.6
2017-08-22 01:36:53.848000000,212.0
2017-08-22 01:37:58.069999616,201.5
2017-08-22 01:39:02.496999936,197.9
2017-08-22 01:40:06.734999552,174.0
2017-08-22 01:41:10.982000128,193.9
2017-08-22 01:42:15.367000064,196.6
2017-08-22 01:43:19.605000192,185.7
2017-08-22 01:43:53.845000192,161.7
2017-08-22 01:44:58.074999808,151.5
2017-08-22 01:46:02.451000320,137.9
2017-08-22 01:47:06.792000000,142.5
2017-08-22 01:48:11.504999936,124.7
2017-08-22 01:49:15.743000064,127.9
2017-08-22 01:50:20.298000384,120.9
2017-08-22 01:50:53.832000000,116.6
2017-08-22 01:51:58.080000000,106.9
2017-08-22 01:53:03.043999744,130.2
2017-08-22 01:54:07.463000064,158.1
2017-08-22 01:55:11.911000064,204.9
2017-08-22 01:56:16.706000384,141.8
2017-08-22 01:57:21.064999936,132.9
2017-08-22 01:57:53.828000256,158.3
2017-08-22 01:58:58.334000128,156.0
2017-08-22 02:00:02.812000256,143.6
2017-08-22 02:01:07.848999936,122.9
2017-08-22 02:02:12.076000256,156.9
2017-08-22 02:03:16.532000256,157.4
2017-08-22 02:04:20.779000320,160.5
2017-08-22 02:04:54.648000000,136.1
2017-08-22 02:05:59.618999808,124.8
2017-08-22 02:07:03.857000448,99.2
2017-08-22 02:08:08.463000064,104.0
2017-08-22 02:09:12.728999936,82.7
2017-08-22 02:10:16.967000064,76.4
2017-08-22 02:11:21.278000128,71.3
2017-08-22 02:11:53.824999936,68.1
2017-08-22 02:12:58.116000256,69.8
2017-08-22 02:14:02.350000128,65.1
2017-08-22 02:15:06.586999808,64.2
2017-08-22 02:16:10.816999936,65.1
2017-08-22 02:17:15.100999680,60.8
2017-08-22 02:18:19.576999424,59.4
2017-08-22 02:18:53.814000128,57.5
2017-08-22 02:19:58.069999616,52.9
2017-08-22 02:21:02.573000192,57.8
2017-08-22 02:22:06.824000000,53.5
2017-08-22 02:23:11.190000128,53.2
2017-08-22 02:24:15.616000000,50.9
2017-08-22 02:25:19.845000192,44.7
2017-08-22 02:25:53.812999680,43.2
2017-08-22 02:26:58.183000064,42.9
2017-08-22 02:28:02.440000000,41.3
2017-08-22 02:29:06.677000192,37.7
2017-08-22 02:30:10.914999808,37.5
2017-08-22 02:31:15.331999744,34.8
2017-08-22 02:32:19.628000256,33.5
2017-08-22 02:32:53.810999808,31.9
2017-08-22 02:33:55.577999872,31.7
2017-08-22 02:35:03.484000256,28.3
2017-08-22 02:36:08.246000128,27.2
2017-08-22 02:37:14.364999680,29.7
2017-08-22 02:38:18.605000192,30.6
2017-08-22 02:39:22.903000064,30.1
2017-08-22 02:39:55.718000128,27.4
2017-08-22 02:40:59.987999744,25.8
2017-08-22 02:42:04.258999808,23.5
2017-08-22 02:43:08.526000128,21.4
2017-08-22 02:44:12.753999872,20.4
2017-08-22 02:45:17.286000128,21.8
2017-08-22 02:46:21.909999616,21.3
2017-08-22 02:46:54.031000064,18.7
2017-08-22 02:47:58.718000128,18.8
2017-08-22 02:49:03.005000192,18.3
2017-08-22 02:50:07.610999808,17.7
2017-08-22 02:51:12.357999616,17.6
2017-08-22 02:52:16.845999616,16.7
2017-08-22 02:53:21.095999488,15.9
2017-08-22 02:53:53.795000320,14.1
2017-08-22 02:54:58.482000384,14.1
2017-08-22 02:56:02.719000064,14.4
2017-08-22 02:57:07.090000384,13.6
2017-08-22 02:58:11.373000192,11.6
2017-08-22 02:59:15.706999808,10.3
2017-08-22 03:00:19.937999872,9.5
2017-08-22 03:00:53.775000064,9.2
2017-08-22 03:01:58.008000000,9.5
2017-08-22 03:03:02.432999936,9.0
2017-08-22 03:04:06.720000512,9.1
2017-08-22 03:05:10.998000128,8.2
2017-08-22 03:06:15.295000064,7.7
2017-08-22 03:07:19.532000256,7.2
2017-08-22 03:07:53.772999680,6.8
2017-08-22 03:08:58.024999936,6.5
2017-08-22 03:10:02.357999616,6.3
2017-08-22 03:11:07.314999808,6.0
2017-08-22 03:12:12.169999872,5.9
2017-08-22 03:13:16.560000000,5.6
2017-08-22 03:14:20.786000384,5.4
2017-08-22 03:14:54.808000000,5.3
2017-08-22 03:15:59.076999680,5.0
2017-08-22 03:17:03.312999936,4.9
2017-08-22 03:18:07.619999744,4.7
2017-08-22 03:19:11.878000128,4.5
2017-08-22 03:20:16.524000256,4.4
2017-08-22 03:21:21.704000000,4.3
2017-08-22 03:21:53.824999936,4.1
2017-08-22 03:22:58.112000000,4.1
2017-08-22 03:24:02.568000000,4.0
2017-08-22 03:25:06.812000256,3.8
2017-08-22 03:26:11.041999872,3.7
2017-08-22 03:27:15.378000384,3.7
2017-08-22 03:28:19.676000256,3.6
2017-08-22 03:28:53.761999872,3.5
2017-08-22 03:29:57.987999744,3.4
2017-08-22 03:31:02.242999808,3.3
2017-08-22 03:32:06.842999808,3.2
2017-08-22 03:33:11.116000256,3.3
2017-08-22 03:34:15.373000192,3.3
2017-08-22 03:35:19.600999936,3.3
2017-08-22 03:35:53.760000000,3.2
2017-08-22 03:36:55.250999808,3.1
2017-08-22 03:37:59.648000000,3.1
2017-08-22 03:39:04.175000064,3.0
2017-08-22 03:40:08.520999936,3.0
2017-08-22 03:41:12.959000064,3.0
2017-08-22 03:42:17.393999872,2.8
2017-08-22 03:43:21.692999680,2.8
2017-08-22 03:43:53.807000064,2.8
2017-08-22 03:44:58.362999808,2.8
2017-08-22 03:46:02.590000128,2.8
2017-08-22 03:47:06.864000512,2.8
2017-08-22 03:48:11.444000256,2.8
2017-08-22 03:49:15.671000064,2.8
2017-08-22 03:50:19.951000064,2.7
2017-08-22 03:50:53.753999872,2.6
2017-08-22 03:51:58.586999808,2.4
2017-08-22 03:53:02.824999936,2.4
2017-08-22 03:54:07.360999936,2.4
2017-08-22 03:55:11.739999744,2.3
2017-08-22 03:56:15.967000064,2.2
2017-08-22 03:57:20.211999744,2.2
2017-08-22 03:57:53.742000128,2.2
2017-08-22 03:58:57.987999744,2.2
2017-08-22 04:00:02.538999808,2.3
2017-08-22 04:01:06.812999680,2.2
2017-08-22 04:02:11.211999744,2.2
2017-08-22 04:03:15.520000000,2.2
2017-08-22 04:04:19.888000000,2.2
2017-08-22 04:04:54.562999808,2.1
2017-08-22 04:05:58.798000128,2.2
2017-08-22 04:07:03.024999936,2.2
2017-08-22 04:08:07.470000128,2.3
2017-08-22 04:09:11.708000256,2.3
2017-08-22 04:10:15.935000064,2.3
2017-08-22 04:11:20.480000000,2.3
2017-08-22 04:11:53.736000000,2.2
2017-08-22 04:12:58.005000192,2.3
2017-08-22 04:14:02.309000192,2.2
2017-08-22 04:15:06.555000320,2.1
2017-08-22 04:16:10.835999744,2.1
2017-08-22 04:17:15.378999808,2.1
2017-08-22 04:18:19.616000000,2.2
2017-08-22 04:18:53.734999552,2.2
2017-08-22 04:19:57.977999872,2.2
2017-08-22 04:21:02.203000320,2.2
2017-08-22 04:22:06.900000256,2.4
2017-08-22 04:23:11.558000128,2.4
2017-08-22 04:24:15.847000064,2.4
2017-08-22 04:25:20.600999936,2.5
2017-08-22 04:25:53.722999808,2.5
2017-08-22 04:26:57.961999872,2.6
2017-08-22 04:28:02.517999616,2.7
2017-08-22 04:29:06.755000320,2.7
2017-08-22 04:30:11.022000128,2.8
2017-08-22 04:31:15.710000128,2.8
2017-08-22 04:32:19.946999808,2.7
2017-08-22 04:32:53.720999936,2.7
2017-08-22 04:33:58.383000064,2.7
2017-08-22 04:35:02.803999744,2.6
2017-08-22 04:36:09.104000000,2.5
2017-08-22 04:37:16.025999872,2.7
2017-08-22 04:38:22.933000192,2.7
2017-08-22 04:38:55.055000064,2.7
2017-08-22 04:39:59.501999616,2.9
2017-08-22 04:41:03.760000000,3.0
2017-08-22 04:42:08.224999936,2.9
2017-08-22 04:43:12.543000064,2.9
2017-08-22 04:44:16.836999680,2.9
2017-08-22 04:45:21.437000192,2.9
2017-08-22 04:45:53.706999808,2.9
2017-08-22 04:46:57.939000320,2.9
2017-08-22 04:48:02.192999936,2.9
2017-08-22 04:49:06.562000384,2.9
2017-08-22 04:50:10.829000192,3.0
2017-08-22 04:51:15.375000064,3.0
2017-08-22 04:52:19.611999744,3.0
2017-08-22 04:52:53.704999936,3.1
2017-08-22 04:53:54.493000192,3.0
2017-08-22 04:54:58.729999872,3.1
2017-08-22 04:56:02.959000064,3.1
2017-08-22 04:57:07.692999680,3.1
2017-08-22 04:58:11.942000128,3.2
2017-08-22 04:59:16.167000064,3.2
2017-08-22 05:00:20.640000512,3.2
2017-08-22 05:00:53.694999552,3.1
2017-08-22 05:01:57.936000000,3.1
2017-08-22 05:03:02.311000064,3.2
2017-08-22 05:04:06.588000256,3.3
2017-08-22 05:05:10.926000128,3.2
2017-08-22 05:06:15.251999744,3.2
2017-08-22 05:07:19.679000064,3.0
2017-08-22 05:07:53.694000128,3.1
2017-08-22 05:08:57.930000384,3.1
2017-08-22 05:10:02.646000128,3.2
2017-08-22 05:11:06.883999744,3.1
2017-08-22 05:12:11.460000256,3.1
2017-08-22 05:13:15.706999808,3.0
2017-08-22 05:14:19.977999872,3.0
2017-08-22 05:14:54.717000192,3.0
2017-08-22 05:15:54.956000256,3.0
2017-08-22 05:16:59.572000256,3.1
2017-08-22 05:18:03.900000256,3.1
2017-08-22 05:19:08.204999680,3.2
2017-08-22 05:20:12.482000384,3.1
2017-08-22 05:21:16.749000192,3.0
2017-08-22 05:22:21.326000128,3.1
2017-08-22 05:22:53.849999872,3.1
2017-08-22 05:23:58.496000512,3.0
2017-08-22 05:25:02.732999680,3.1
2017-08-22 05:26:07.349000192,3.1
2017-08-22 05:27:11.598000128,3.0
2017-08-22 05:28:15.925000192,3.1
2017-08-22 05:29:20.444999680,3.2
2017-08-22 05:29:53.683000320,3.2
2017-08-22 05:30:57.923000320,3.2
2017-08-22 05:32:02.668000256,3.2
2017-08-22 05:33:07.085000192,3.1
2017-08-22 05:34:11.465999872,3.1
2017-08-22 05:35:15.809999872,3.1
2017-08-22 05:36:18.187000320,3.1
2017-08-22 05:36:53.682000384,3.1
2017-08-22 05:37:57.985999872,3.0
2017-08-22 05:39:02.343000064,3.0
2017-08-22 05:40:06.579999744,3.0
2017-08-22 05:41:10.838000128,3.1
2017-08-22 05:42:15.213999616,3.1
2017-08-22 05:43:19.440000000,3.1
2017-08-22 05:43:53.668000256,3.1
2017-08-22 05:44:57.890999808,3.2
2017-08-22 05:46:02.567000064,3.2
2017-08-22 05:47:06.793999872,3.1
2017-08-22 05:48:11.041999872,3.1
2017-08-22 05:49:15.498000384,3.0
2017-08-22 05:50:19.724999680,3.0
2017-08-22 05:50:53.666999808,3.0
2017-08-22 05:51:58.504999936,2.8
2017-08-22 05:53:02.742000128,2.9
2017-08-22 05:54:07.003999744,2.9
2017-08-22 05:55:11.959000064,2.8
2017-08-22 05:56:16.192999936,2.9
2017-08-22 05:57:20.449999872,2.8
2017-08-22 05:57:53.664000000,2.9
2017-08-22 05:58:58.579999744,2.9
2017-08-22 06:00:02.832999936,2.9
2017-08-22 06:01:07.473999872,2.9
2017-08-22 06:02:11.711000064,2.9
2017-08-22 06:03:15.975000064,2.9
2017-08-22 06:04:20.432999936,2.9
2017-08-22 06:04:54.475999744,2.7
2017-08-22 06:05:58.704999936,2.7
2017-08-22 06:07:02.951999488,2.7
2017-08-22 06:08:07.243999744,2.6
2017-08-22 06:09:11.654999552,2.6
2017-08-22 06:10:15.894000128,2.6
2017-08-22 06:11:20.529000448,2.6
2017-08-22 06:11:53.649999872,2.4
2017-08-22 06:12:57.882999808,2.5
2017-08-22 06:14:02.517000192,2.5
2017-08-22 06:15:06.743000064,2.5
2017-08-22 06:16:10.982999552,2.6
2017-08-22 06:17:15.545999872,2.5
2017-08-22 06:18:19.874999808,2.5
2017-08-22 06:18:53.648000000,2.3
2017-08-22 06:19:58.352999936,2.2
2017-08-22 06:21:02.591000064,2.2
2017-08-22 06:22:06.928000000,2.2
2017-08-22 06:23:11.897999872,2.2
2017-08-22 06:24:16.132999680,2.1
2017-08-22 06:25:20.418999808,2.2
2017-08-22 06:25:53.645000192,2.1
2017-08-22 06:26:58.939000320,2.1
2017-08-22 06:28:03.354999808,2.1
2017-08-22 06:29:07.581999616,2.0
2017-08-22 06:30:11.871000064,2.1
2017-08-22 06:31:16.635999744,2.0
2017-08-22 06:32:20.982999552,2.2
2017-08-22 06:32:53.633999872,2.1
2017-08-22 06:33:58.402999808,2.2
2017-08-22 06:35:03.760000000,2.3
2017-08-22 06:36:08.367000064,2.1
2017-08-22 06:37:13.793999872,2.2
2017-08-22 06:38:18.697999872,2.1
2017-08-22 06:38:53.632999936,2.1
2017-08-22 06:39:57.921999872,2.2
2017-08-22 06:41:02.167000064,2.1
2017-08-22 06:42:06.420000256,2.2
2017-08-22 06:43:10.742000128,2.3
2017-08-22 06:44:15.656000000,2.3
2017-08-22 06:45:19.918999552,2.4
2017-08-22 06:45:53.633999872,2.3
2017-08-22 06:46:57.885999616,2.3
2017-08-22 06:48:02.112000000,2.2
2017-08-22 06:49:06.598000128,2.4
2017-08-22 06:50:10.826000384,2.3
2017-08-22 06:51:15.482999808,2.2
2017-08-22 06:52:19.729999872,2.3
2017-08-22 06:52:53.618999808,2.1
2017-08-22 06:53:57.861000192,2.3
2017-08-22 06:55:02.479000064,2.3
2017-08-22 06:56:06.762999808,2.4
2017-08-22 06:57:10.991000064,2.4
2017-08-22 06:58:15.237000192,2.3
2017-08-22 06:59:19.614000128,2.3
2017-08-22 06:59:53.616999936,2.4
2017-08-22 07:00:57.941000192,2.4
2017-08-22 07:02:02.176000000,2.4
2017-08-22 07:03:06.408000000,2.5
2017-08-22 07:04:10.645000192,2.5
2017-08-22 07:05:14.892999680,2.4
2017-08-22 07:06:19.569999872,2.4
2017-08-22 07:06:53.609999872,2.3
2017-08-22 07:07:57.840000000,2.4
2017-08-22 07:09:02.486000128,2.5
2017-08-22 07:10:07.328999936,2.5
2017-08-22 07:11:11.671000064,2.5
2017-08-22 07:12:15.907000320,2.5
2017-08-22 07:13:20.543000064,2.6
2017-08-22 07:13:53.611999744,2.5
2017-08-22 07:14:57.896000000,2.6
2017-08-22 07:16:02.263000064,2.6
2017-08-22 07:17:06.597000192,2.6
2017-08-22 07:18:10.824999936,2.6
2017-08-22 07:19:15.557000192,2.8
2017-08-22 07:20:19.798999552,2.9
2017-08-22 07:20:53.600000000,3.0
2017-08-22 07:21:57.840000000,2.9
2017-08-22 07:23:02.474999808,3.1
2017-08-22 07:24:07.453000192,3.0
2017-08-22 07:25:11.679000064,3.0
2017-08-22 07:26:16.272000512,2.9
2017-08-22 07:27:20.642999808,3.0
2017-08-22 07:27:53.599000064,2.9
2017-08-22 07:28:57.842999808,2.8
2017-08-22 07:30:02.460000256,2.9
2017-08-22 07:31:06.698999808,2.9
2017-08-22 07:32:10.925000192,3.0
2017-08-22 07:33:15.581000192,3.0
2017-08-22 07:34:19.828000256,3.1
2017-08-22 07:34:54.637000192,2.9
2017-08-22 07:35:59.040000000,2.9
2017-08-22 07:37:04.782000128,3.0
2017-08-22 07:38:09.161000448,2.8
2017-08-22 07:39:13.458000384,3.0
2017-08-22 07:40:17.694999552,3.1
2017-08-22 07:41:21.943000064,3.0
2017-08-22 07:41:54.107000320,2.9
2017-08-22 07:42:58.572000256,3.0
2017-08-22 07:44:02.888999936,3.1
2017-08-22 07:45:07.506999808,3.1
2017-08-22 07:46:11.762999808,3.1
2017-08-22 07:47:16.449999872,3.0
2017-08-22 07:48:21.496000512,3.0
2017-08-22 07:48:53.609999872,3.0
2017-08-22 07:49:57.838000128,2.9
2017-08-22 07:51:02.314000384,2.9
2017-08-22 07:52:06.783000064,2.9
2017-08-22 07:53:11.008999936,2.9
2017-08-22 07:54:15.265000448,2.8
2017-08-22 07:55:19.581999616,2.9
2017-08-22 07:55:54.041999872,2.8
2017-08-22 07:56:54.651999744,2.8
2017-08-22 07:57:58.890000384,2.8
2017-08-22 07:59:03.128000512,2.8
2017-08-22 08:00:07.683000320,2.9
2017-08-22 08:01:11.963000320,2.9
2017-08-22 08:02:16.559000064,2.8
2017-08-22 08:03:20.795000320,2.8
2017-08-22 08:03:53.569999872,2.7
2017-08-22 08:04:57.816000000,2.8
2017-08-22 08:06:02.470999552,2.8
2017-08-22 08:07:06.697999872,2.9
2017-08-22 08:08:11.364999680,2.9
2017-08-22 08:09:15.602000384,2.9
2017-08-22 08:10:19.849999872,2.9
2017-08-22 08:10:53.573000192,2.8
2017-08-22 08:11:57.830000128,2.9
2017-08-22 08:13:02.474999808,2.9
2017-08-22 08:14:06.710000128,2.8
2017-08-22 08:15:11.029999616,2.9
2017-08-22 08:16:15.312000512,2.8
2017-08-22 08:17:19.644000256,2.8
2017-08-22 08:17:53.560000000,2.8
2017-08-22 08:18:57.795000320,2.7
2017-08-22 08:20:02.072999936,2.8
2017-08-22 08:21:06.437999616,2.8
2017-08-22 08:22:10.734999552,2.7
2017-08-22 08:23:15.100999680,2.7
2017-08-22 08:24:19.517999616,2.8
2017-08-22 08:24:54.588999680,2.7
2017-08-22 08:25:54.829000192,2.6
2017-08-22 08:26:59.326000128,2.7
2017-08-22 08:28:03.552000000,2.6
2017-08-22 08:29:07.791000064,2.7
2017-08-22 08:30:12.466999808,2.7
2017-08-22 08:31:16.704000000,2.8
2017-08-22 08:32:21.209999872,2.7
2017-08-22 08:32:53.553999872,2.6
2017-08-22 08:33:59.430000128,2.6
2017-08-22 08:35:03.937999872,2.6
2017-08-22 08:36:09.323999744,2.6
2017-08-22 08:37:13.661000192,2.6
2017-08-22 08:38:17.897999872,2.7
2017-08-22 08:39:22.393999872,2.6
2017-08-22 08:39:54.507999744,2.5
2017-08-22 08:40:59.204999680,2.6
2017-08-22 08:42:03.462000128,2.5
2017-08-22 08:43:07.750000128,2.5
2017-08-22 08:44:12.510999552,2.6
2017-08-22 08:45:16.843999744,2.6
2017-08-22 08:46:21.149000192,2.7
2017-08-22 08:46:53.548999680,2.7
2017-08-22 08:47:58.040999936,2.8
2017-08-22 08:49:02.277000192,2.8
2017-08-22 08:50:06.584000000,2.8
2017-08-22 08:51:10.930999808,2.7
2017-08-22 08:52:15.177999872,2.7
2017-08-22 08:53:19.564000256,2.7
2017-08-22 08:53:53.536999936,2.8
2017-08-22 08:54:57.821000192,2.8
2017-08-22 08:56:02.072000000,2.9
2017-08-22 08:57:06.426999808,2.9
2017-08-22 08:58:10.656000000,2.9
2017-08-22 08:59:14.894000128,3.0
2017-08-22 09:00:19.759000064,2.9
2017-08-22 09:00:53.529000448,3.0
2017-08-22 09:01:57.760000000,3.0
2017-08-22 09:03:02.053000192,3.0
2017-08-22 09:04:06.304000000,3.0
2017-08-22 09:05:10.550000128,3.0
2017-08-22 09:06:15.486000128,2.9
2017-08-22 09:07:19.723999744,3.0
2017-08-22 09:07:53.526000128,3.0
